"58808776",NULL,NULL,"2013-03-29","1","2013-03-29 02:18:56","2013-03-29 02:15:16","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58809085",NULL,NULL,"2013-03-29","1","2013-03-29 02:18:55","2013-03-29 02:15:16","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58809277",NULL,NULL,"2013-03-29","1","2013-03-29 02:18:55","2013-03-29 02:15:16","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58809393",NULL,NULL,"2013-03-29","1","2013-03-29 02:18:55","2013-03-29 02:15:16","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58809513",NULL,NULL,"2013-03-29","1","2013-03-29 02:25:16","2013-03-29 02:22:25","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58809600",NULL,NULL,"2013-03-29","1","2013-03-29 02:25:16","2013-03-29 02:22:25","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58809806",NULL,NULL,"2013-03-29","1","2013-03-29 02:25:16","2013-03-29 02:22:26","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58809898",NULL,NULL,"2013-03-29","1","2013-03-29 02:25:16","2013-03-29 02:22:26","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58809998",NULL,NULL,"2013-03-29","1","2013-03-29 02:25:17","2013-03-29 02:22:26","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58810340",NULL,NULL,"2013-03-29","1","2013-03-29 02:25:18","2013-03-29 02:22:26","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58810541",NULL,NULL,"2013-03-29","1","2013-03-29 02:25:18","2013-03-29 02:22:26","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58810977",NULL,NULL,"2013-03-29","1","2013-03-29 02:25:17","2013-03-29 02:22:26","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58811497",NULL,NULL,"2013-03-29","1","2013-03-29 02:25:17","2013-03-29 02:22:26","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58811651",NULL,NULL,"2013-03-29","1","2013-03-29 02:25:17","2013-03-29 02:22:27","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58812218",NULL,NULL,"2013-03-29","1","2013-03-29 02:56:15","2013-03-29 02:52:23","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58812341",NULL,NULL,"2013-03-29","1","2013-03-29 02:56:15","2013-03-29 02:52:24","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58812572",NULL,NULL,"2013-03-29","1","2013-03-29 02:56:15","2013-03-29 02:52:24","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58812702",NULL,NULL,"2013-03-29","1","2013-03-29 02:56:16","2013-03-29 02:52:24","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58812976",NULL,NULL,"2013-03-29","1","2013-03-29 02:56:16","2013-03-29 02:52:24","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58813326",NULL,NULL,"2013-03-29","1","2013-03-29 02:56:17","2013-03-29 02:52:24","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58813520",NULL,NULL,"2013-03-29","1","2013-03-29 02:56:17","2013-03-29 02:52:24","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58813747",NULL,NULL,"2013-03-29","1","2013-03-29 02:56:17","2013-03-29 02:52:25","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58813922",NULL,NULL,"2013-03-29","1","2013-03-29 02:56:16","2013-03-29 02:52:25","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58814025",NULL,NULL,"2013-03-29","1","2013-03-29 02:56:16","2013-03-29 02:52:25","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58898774",NULL,NULL,"2013-04-07","1","2013-04-07 21:49:13","2013-04-07 21:46:28","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58934764",NULL,NULL,"2013-03-29","1","2013-03-29 03:01:32","2013-03-29 02:58:24","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58934938",NULL,NULL,"2013-03-29","1","2013-03-29 03:01:33","2013-03-29 02:58:24","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58935119",NULL,NULL,"2013-03-29","1","2013-03-29 03:01:33","2013-03-29 02:58:24","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58935254",NULL,NULL,"2013-03-29","1","2013-03-29 03:01:33","2013-03-29 02:58:24","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58935703",NULL,NULL,"2013-03-29","1","2013-03-29 03:01:33","2013-03-29 02:58:24","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58935715",NULL,NULL,"2013-03-29","1","2013-03-29 03:01:34","2013-03-29 02:58:25","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58935818",NULL,NULL,"2013-03-29","1","2013-03-29 03:01:34","2013-03-29 02:58:25","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58935833",NULL,NULL,"2013-03-29","1","2013-03-29 03:01:41","2013-03-29 02:58:25","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58936223",NULL,NULL,"2013-03-29","1","2013-03-29 03:01:34","2013-03-29 02:58:25","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58936225",NULL,NULL,"2013-03-29","1","2013-03-29 03:01:34","2013-03-29 02:58:25","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58936358",NULL,NULL,"2013-03-29","1","2013-03-29 03:07:22","2013-03-29 03:03:28","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58936365",NULL,NULL,"2013-03-29","1","2013-03-29 03:07:22","2013-03-29 03:03:29","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58936951",NULL,NULL,"2013-03-29","1","2013-03-29 03:07:22","2013-03-29 03:03:29","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58936958",NULL,NULL,"2013-03-29","1","2013-03-29 03:07:23","2013-03-29 03:03:29","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58937049",NULL,NULL,"2013-03-29","1","2013-03-29 03:07:23","2013-03-29 03:03:29","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58937057",NULL,NULL,"2013-03-29","1","2013-03-29 03:07:24","2013-03-29 03:03:29","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58937566",NULL,NULL,"2013-03-29","1","2013-03-29 03:07:24","2013-03-29 03:03:29","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58937573",NULL,NULL,"2013-03-29","1","2013-03-29 03:07:24","2013-03-29 03:03:30","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58937663",NULL,NULL,"2013-03-29","1","2013-03-29 03:07:23","2013-03-29 03:03:30","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58937669",NULL,NULL,"2013-03-29","1","2013-03-29 03:07:23","2013-03-29 03:03:30","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58937878",NULL,NULL,"2013-03-29","1","2013-03-29 03:11:59","2013-03-29 03:09:05","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58937880",NULL,NULL,"2013-03-29","1","2013-03-29 03:12:00","2013-03-29 03:09:05","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58937941",NULL,NULL,"2013-03-29","1","2013-03-29 03:12:00","2013-03-29 03:09:06","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58937944",NULL,NULL,"2013-03-29","1","2013-03-29 03:12:00","2013-03-29 03:09:06","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58938154",NULL,NULL,"2013-03-29","1","2013-03-29 03:12:00","2013-03-29 03:09:06","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58938159",NULL,NULL,"2013-03-29","1","2013-03-29 03:12:02","2013-03-29 03:09:06","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58938240",NULL,NULL,"2013-03-29","1","2013-03-29 03:12:01","2013-03-29 03:09:06","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58938243",NULL,NULL,"2013-03-29","1","2013-03-29 03:12:01","2013-03-29 03:09:06","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58938423",NULL,NULL,"2013-03-29","1","2013-03-29 03:12:01","2013-03-29 03:09:06","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"58938425",NULL,NULL,"2013-03-29","1","2013-03-29 03:12:01","2013-03-29 03:09:07","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59070449",NULL,NULL,"2013-03-29","1","2013-03-29 03:17:14","2013-03-29 03:14:03","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59070793",NULL,NULL,"2013-03-29","1","2013-03-29 03:17:14","2013-03-29 03:14:03","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59072041",NULL,NULL,"2013-03-29","1","2013-03-29 03:17:14","2013-03-29 03:14:03","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59091630",NULL,NULL,"2013-03-29","1","2013-03-29 03:17:14","2013-03-29 03:14:03","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59091868",NULL,NULL,"2013-03-29","1","2013-03-29 03:17:15","2013-03-29 03:14:03","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59093641",NULL,NULL,"2013-03-29","1","2013-03-29 03:17:16","2013-03-29 03:14:04","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59093809",NULL,NULL,"2013-03-29","1","2013-03-29 03:17:15","2013-03-29 03:14:04","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59094661",NULL,NULL,"2013-03-29","1","2013-03-29 03:17:15","2013-03-29 03:14:04","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59094814",NULL,NULL,"2013-03-29","1","2013-03-29 03:17:15","2013-03-29 03:14:04","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59095032",NULL,NULL,"2013-03-29","1","2013-03-29 03:17:15","2013-03-29 03:14:04","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59095368",NULL,NULL,"2013-04-05","1","2013-04-05 01:36:01","2013-04-05 01:29:32","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59095618",NULL,NULL,"2013-04-05","1","2013-04-05 01:36:02","2013-04-05 01:29:33","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59095778",NULL,NULL,"2013-04-05","1","2013-04-05 01:36:02","2013-04-05 01:29:33","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59095966",NULL,NULL,"2013-04-05","1","2013-04-05 01:36:03","2013-04-05 01:29:34","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59096155",NULL,NULL,"2013-04-05","1","2013-04-05 01:36:04","2013-04-05 01:29:35","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59096274",NULL,NULL,"2013-04-05","1","2013-04-05 01:36:05","2013-04-05 01:29:36","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59096416",NULL,NULL,"2013-04-05","1","2013-04-05 01:36:06","2013-04-05 01:29:36","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59096524",NULL,NULL,"2013-04-05","1","2013-04-05 01:36:06","2013-04-05 01:29:37","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59096579",NULL,NULL,"2013-04-05","1","2013-04-05 01:36:07","2013-04-05 01:29:37","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59096957",NULL,NULL,"2013-04-05","1","2013-04-05 01:46:36","2013-04-05 01:39:41","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59097091",NULL,NULL,"2013-04-05","1","2013-04-05 01:46:36","2013-04-05 01:39:42","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59097235",NULL,NULL,"2013-04-05","1","2013-04-05 01:46:37","2013-04-05 01:39:42","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59097395",NULL,NULL,"2013-04-05","1","2013-04-05 01:46:38","2013-04-05 01:39:42","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59097604",NULL,NULL,"2013-04-05","1","2013-04-05 01:46:39","2013-04-05 01:39:43","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59097692",NULL,NULL,"2013-04-05","1","2013-04-05 01:46:40","2013-04-05 01:39:44","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59097797",NULL,NULL,"2013-04-05","1","2013-04-05 01:46:40","2013-04-05 01:39:44","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59097910",NULL,NULL,"2013-04-05","1","2013-04-05 01:46:41","2013-04-05 01:39:45","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59130826",NULL,NULL,"2013-04-07","1","2013-04-07 21:49:14","2013-04-07 21:46:29","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59131087",NULL,NULL,"2013-04-07","1","2013-04-07 21:49:14","2013-04-07 21:46:29","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59131511",NULL,NULL,"2013-04-07","1","2013-04-07 21:55:11","2013-04-07 21:51:55","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59131899",NULL,NULL,"2013-04-07","1","2013-04-07 21:55:12","2013-04-07 21:51:56","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59132088",NULL,NULL,"2013-04-07","1","2013-04-07 21:55:12","2013-04-07 21:51:56","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59132362",NULL,NULL,"2013-04-07","1","2013-04-07 21:55:13","2013-04-07 21:51:56","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59132793",NULL,NULL,"2013-04-07","1","2013-04-07 22:01:34","2013-04-07 21:57:35","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59133001",NULL,NULL,"2013-04-07","1","2013-04-07 22:01:36","2013-04-07 21:57:35","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59133501",NULL,NULL,"2013-04-10","1","2013-04-10 22:30:01","2013-04-10 22:27:46","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59133735",NULL,NULL,"2013-04-10","1","2013-04-10 22:30:02","2013-04-10 22:27:47","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59133937",NULL,NULL,"2013-04-10","1","2013-04-10 22:30:02","2013-04-10 22:27:47","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59134170",NULL,NULL,"2013-04-07","1","2013-04-07 21:49:15","2013-04-07 21:46:29","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59172329",NULL,NULL,"2013-04-07","1","2013-04-07 21:49:14","2013-04-07 21:46:29","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
"59174864",NULL,NULL,"2013-04-07","1","2013-04-07 21:55:12","2013-04-07 21:51:55","1","iOS","Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3"
